Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Validation of the hypothesis on the protective role of functional beverages in mitigating the adverse health effects of digital technologies","Functional beverages containing vitamins, minerals, probiotics, adaptogens, and antioxidants can help mitigate the adverse health effects of digital stress.","M. Tultabayev, U. Zhumanova, T. Tultabayeva, A. Shoman",2025,0,"The widespread adoption of digital technologies (DT) and artificial intelligence (AI) has led to the emergence of digital stress (DS), characterized by anxiety, cognitive overload, visual fatigue, and emotional exhaustion. This study aims to validate the objective that functional beverages (FB), containing vitamins, minerals, probiotics, adaptogens, and antioxidants, can mitigate the adverse health effects of DS. The outlook of this objective includes the following: (1) assessing the protective potential of FB in reducing stress, enhancing cognitive function, protecting vision, normalizing sleep, and preventing the hereditary transmission of stress; (2) developing recommendations for next-generation FB with a focus on synergistic formulations and personalized approaches; and (3) justifying the use of advanced delivery technologies to enhance component bioavailability. A systematic review of empirical data confirmed the protective role of FB, demonstrating their effectiveness in alleviating DS consequences. Strategies for FB development were proposed, including the use of nanoemulsions, liposomes, and AI models for personalization, ensuring scalability and practical implementation of the hypothesis. CRD420251077775.","systematic review","Frontiers in Nutrition","1","10.3389/fnut.2025.1626046","https://consensus.app/papers/validation-of-the-hypothesis-on-the-protective-role-of-tultabayev-zhumanova/4052291f0a39569baef285fc09693578/"
"The Health Benefits of Dietary Fibre","Optimizing dietary fiber intake in Western diets improves metabolic and overall health, with gut microflora playing a key role in these benefits.","T. Barber, S. Kabisch, A. Pfeiffer, M. Weickert",2020,524,"Dietary fibre consists of non-digestible forms of carbohydrate, usually as polysaccharides that originate from plant-based foods. Over recent decades, our diet within Westernised societies has changed radically from that of our hominid ancestors, with implications for our co-evolved gut microbiota. This includes increased ingestion of ultra-processed foods that are typically impoverished of dietary fibre, and associated reduction in the intake of fibre-replete plant-based foods. Over recent decades, there has been a transformation in our understanding of the health benefits of dietary fibre. To explore the current medical literature on the health benefits of dietary fibre, with a focus on overall metabolic health. We performed a narrative review, based on relevant articles written in English from a PubMed search, using the terms 'dietary fibre and metabolic health'. In the Western world, our diets are impoverished of fibre. Dietary fibre intake associates with overall metabolic health (through key pathways that include insulin sensitivity) and a variety of other pathologies that include cardiovascular disease, colonic health, gut motility and risk for colorectal carcinoma. Dietary fibre intake also correlates with mortality. The gut microflora functions as an important mediator of the beneficial effects of dietary fibre, including the regulation of appetite, metabolic processes and chronic inflammatory pathways. Multiple factors contribute to our fibre-impoverished modern diet. Given the plethora of scientific evidence that corroborate the multiple and varied health benefits of dietary fibre, and the risks associated with a diet that lacks fibre, the optimization of fibre within our diets represents an important public health strategy to improve both metabolic and overall health. If implemented successfully, this strategy would likely result in substantial future health benefits for the population.","systematic review","Nutrients","1","10.3390/nu12103209","https://consensus.app/papers/the-health-benefits-of-dietary-fibre-barber-kabisch/a23551aa12805524b307cffa6a4d4aea/"
"Global Impacts of Western Diet and Its Effects on Metabolism and Health: A Narrative Review","The Western diet negatively impacts metabolism, inflammation, and overall health, as well as national sanitary systems.","V. J. Clemente-Suárez, Ana Isabel Beltrán-Velasco, L. Redondo-Flórez, Alexandra Martín-Rodríguez, J. F. Tornero-Aguilera",2023,505,"The Western diet is a modern dietary pattern characterized by high intakes of pre-packaged foods, refined grains, red meat, processed meat, high-sugar drinks, candy, sweets, fried foods, conventionally raised animal products, high-fat dairy products, and high-fructose products. The present review aims to describe the effect of the Western pattern diet on the metabolism, inflammation, and antioxidant status; the impact on gut microbiota and mitochondrial fitness; the effect of on cardiovascular health, mental health, and cancer; and the sanitary cost of the Western diet. To achieve this goal, a consensus critical review was conducted using primary sources, such as scientific articles, and secondary sources, including bibliographic indexes, databases, and web pages. Scopus, Embase, Science Direct, Sports Discuss, ResearchGate, and the Web of Science were used to complete the assignment. MeSH-compliant keywords such ""Western diet"", ""inflammation"", ""metabolic health"", ""metabolic fitness"", ""heart disease"", ""cancer"", ""oxidative stress"", ""mental health"", and ""metabolism"" were used. The following exclusion criteria were applied: (i) studies with inappropriate or irrelevant topics, not germane to the review's primary focus; (ii) Ph.D. dissertations, proceedings of conferences, and unpublished studies. This information will allow for a better comprehension of this nutritional behavior and its effect on an individual's metabolism and health, as well as the impact on national sanitary systems. Finally, practical applications derived from this information are made.","systematic review","Nutrients","1","10.3390/nu15122749","https://consensus.app/papers/global-impacts-of-western-diet-and-its-effects-on-clemente-su%C3%A1rez-beltr%C3%A1n-velasco/002a489bf8cc52e484773e8a23b27955/"
"Evidence-based European recommendations for the dietary management of diabetes","Minimally processed plant foods, whole grains, vegetables, fruit, legumes, nuts, seeds, and non-hydrogenated non-tropical vegetable oils are ideal for diabetes management, while minimizing red and processed meats, sodium, sugar-sweetened beverages, and refined grains.","The Diabetes and Nutrition Study Group of the European Diabetes",2023,155,"Diabetes management relies on effective evidence-based advice that informs and empowers individuals to manage their health. Alongside other cornerstones of diabetes management, dietary advice has the potential to improve glycaemic levels, reduce risk of diabetes complications and improve health-related quality of life. We have updated the 2004 recommendations for the nutritional management of diabetes to provide health professionals with evidence-based guidelines to inform discussions with patients on diabetes management, including type 2 diabetes prevention and remission. To provide this update we commissioned new systematic reviews and meta-analyses on key topics, and drew on the broader evidence available. We have strengthened and expanded on the previous recommendations to include advice relating to dietary patterns, environmental sustainability, food processing, patient support and remission of type 2 diabetes. We have used the Grading of Recommendations, Assessment, Development and Evaluations (GRADE) approach to determine the certainty of evidence for each recommendation based on findings from the commissioned and identified systematic reviews. Our findings indicate that a range of foods and dietary patterns are suitable for diabetes management, with key recommendations for people with diabetes being largely similar for those for the general population. Important messages are to consume minimally processed plant foods, such as whole grains, vegetables, whole fruit, legumes, nuts, seeds and non-hydrogenated non-tropical vegetable oils, while minimising the consumption of red and processed meats, sodium, sugar-sweetened beverages and refined grains. The updated recommendations reflect the current evidence base and, if adhered to, will improve patient outcomes.","systematic review","Diabetologia","1","10.1007/s00125-023-05894-8","https://consensus.app/papers/evidencebased-european-recommendations-for-the-dietary-diabetes/45c3ce7c7a4556b0b9fa8c49b4048e9d/"
"The Microbiota–Gut–Brain Axis in Metabolic Syndrome and Sleep Disorders: A Systematic Review","The gut-brain axis plays a crucial role in both sleep disturbances and metabolic syndrome, with dietary choices affecting gut microbial composition and sleep homeostasis.","Adriano Viana Dos Santos, Serena Galiè",2024,45,"Over recent decades, a growing body of evidence has emerged linking the composition of the gut microbiota to sleep regulation. Interestingly, the prevalence of sleep disorders is commonly related to cardiometabolic comorbidities such as diabetes, impaired lipid metabolism, and metabolic syndrome (MetS). In this complex scenario, the role of the gut-brain axis as the main communicating pathway between gut microbiota and sleep regulation pathways in the brain reveals some common host-microbial biomarkers in both sleep disturbances and MetS. As the biological mechanisms behind this complex interacting network of neuroendocrine, immune, and metabolic pathways are not fully understood yet, the present systematic review aims to describe common microbial features between these two unrelated chronic conditions. This systematic review highlights a total of 36 articles associating the gut microbial signature with MetS or sleep disorders. Specific emphasis is given to studies evaluating the effect of dietary patterns, dietary supplementation, and probiotics on MetS or sleep disturbances. Dietary choices promote microbial composition and metabolites, causing both the amelioration and impairment of MetS and sleep homeostasis.","systematic review","Nutrients","1","10.3390/nu16030390","https://consensus.app/papers/the-microbiota%E2%80%93gut%E2%80%93brain-axis-in-metabolic-syndrome-and-santos-gali%C3%A8/d1529769de06535abcc9666f61a182d2/"
"Large Language Models in Mental Health Care: A Scoping Review","Large Language Models show promise in mental health care, but require robust datasets, development frameworks, ethical guidelines, and interdisciplinary collaborations to fully realize their potential.","Y. Hua, Fenglin Liu, Kailai Yang, Zehan Li, Hongbin Na, Y. Sheu, Peilin Zhou, Lauren V Moran, Sophia Ananiadou, Andrew Beam",2024,65,"This review aims to deliver a comprehensive analysis of Large Language Models (LLMs) utilization in mental health care, evaluating their effectiveness, identifying challenges, and exploring their potential for future application. A systematic search was performed across multiple databases including PubMed, Web of Science, Google Scholar, arXiv, medRxiv, and PsyArXiv in November 2023. The review includes all types of original research, regardless of peer-review status, published or disseminated between October 1, 2019, and December 2, 2023. Studies were included without language restrictions if they employed LLMs developed after T5 and directly investigated research questions within mental health care settings. Out of an initial 313 articles, 34 were selected based on their relevance to LLMs applications in mental health care and the rigor of their reported outcomes. The review identified various LLMs applications in mental health care, including diagnostics, therapy, and enhancing patient engagement. Key challenges highlighted were related to data availability and reliability, the nuanced handling of mental states, and effective evaluation methods. While LLMs showed promise in improving accuracy and accessibility, significant gaps in clinical applicability and ethical considerations were noted. LLMs hold substantial promise for enhancing mental health care. For their full potential to be realized, emphasis must be placed on developing robust datasets, development and evaluation frameworks, ethical guidelines, and interdisciplinary collaborations to address current limitations.","systematic review","Current Treatment Options in Psychiatry","1","10.1007/s40501-025-00363-y","https://consensus.app/papers/large-language-models-in-mental-health-care-a-scoping-hua-liu/1115779f405c5bc98e6e5275008f4a73/"
"International clinical practice guideline on the use of traditional Chinese medicine for functional dyspepsia (2025).","This guideline provides evidence-based strategies for managing and treating adult functional dyspepsia using traditional Chinese medicine, with 43 evidence-informed recommendations.","Shengsheng Zhang, Lu-qing Zhao, Xiao-hua Hou, Zhaoxiang Bian, Jian-hua Zheng, Hai-he Tian, Guan-hu Yang, Won-sook Hong, Yu-ying He, Li Liu, Hong Shen, Yan-ping Li, Sheng Xie, Jin Shu, Bin-fang Zeng, Jun-xiang Li, Zhen Liu, Zheng-Hua Xiao, Jing-Dong Xiao, Pei-yong Zheng, Shao-gang Huang, Sheng-liang Chen, G. Fei",2025,0,"","systematic review","Journal of integrative medicine","1","10.1016/j.joim.2025.05.002","https://consensus.app/papers/international-clinical-practice-guideline-on-the-use-of-zhang-zhao/b7335512a1615fe1b40fd9f58114be0b/"
"Plant-based strategies against aging: Focus on bioactive compounds from medicine-food homology plants.","Medicine-food homology plants show potential as natural anti-aging agents, with compounds like curcumin and piperine showing benefits on skin aging, cognitive decline, and cardiovascular health.","Yun-Fei Zhu, Anguo Wu, Meng-yi Chen, Xing-Yue Zhou, Fei-hong Huang, Long Wang, Lu Yu, Yong-ping Wen, Da-Lian Qin, Jianming Wu, Xiaogang Zhou",2025,5,"","systematic review","Phytomedicine : international journal of phytotherapy and phytopharmacology","1","10.1016/j.phymed.2025.157052","https://consensus.app/papers/plantbased-strategies-against-aging-focus-on-bioactive-zhu-wu/a68b1ba4da0a5c5a8b5947e1aa0e0947/"
"Functional foods and dietary supplements in the management of non-alcoholic fatty liver disease: A systematic review and meta-analysis","Antioxidants and probiotic/symbiotic/prebiotic supplements may be promising regimens for non-alcoholic fatty liver disease patients, but the efficacy of fatty acids, vitamin D, and whole grain in clinical treatment is uncertain.","Lei-lei Wang, Pian Zhang, Huihui Yan",2023,14,"In this systematic review and meta-analysis, we aimed to clarify the overall effects of functional foods and dietary supplements in non-alcoholic fatty liver disease (NAFLD) patients. Randomized controlled trials (RCTs) published in PubMed, ISI Web of Science, Cochrane library, and Embase from January 1, 2000 to January 31, 2022 were systematically searched to assess the effects of functional foods and dietary supplements in patients with NAFLD. The primary outcomes were liver-related measures, such as alanine aminotransferase (ALT), aspartate aminotransferase (AST), and hepatic fibrosis and steatosis, while the secondary outcomes included body mass index (BMI), waist circumference (WC), triacylglyceride (TG), total cholesterol (TC), low-density lipoprotein cholesterol (LDL-C), and high-density lipoprotein cholesterol (HDL-C). These indexes were all continuous variables, so the mean difference (MD) was used for calculating the effect size. Random-effects or fixed-effects models were used to estimate the mean difference (MD). The risk of bias in all studies was assessed with guidance provided in the Cochrane Handbook for Systematic Reviews of Interventions. Twenty-nine articles investigating functional foods and dietary supplements [antioxidants (phytonutrients and coenzyme Q10) = 18, probiotics/symbiotic/prebiotic = 6, fatty acids = 3, vitamin D = 1, and whole grain = 1] met the eligibility criteria. Our results showed that antioxidants could significantly reduce WC (MD: -1.28 cm; 95% CI: -1.58, -0.99,< 0.05), ALT (MD: -7.65 IU/L; 95% CI: -11.14, -4.16,< 0.001), AST (MD: -4.26 IU/L; 95% CI: -5.76, -2.76,< 0.001), and LDL-C (MD: -0.24 mg/dL; 95% CI: -0.46, -0.02,< 0.05) increased in patients with NAFLD but had no effect on BMI, TG, and TC. Probiotic/symbiotic/prebiotic supplementation could decrease BMI (MD: -0.57 kg/m; 95% CI: -0.72, -0.42,< 0.05), ALT (MD: -3.96 IU/L; 95% CI: -5.24, -2.69,< 0.001), and AST (MD: -2.76; 95% CI: -3.97, -1.56,< 0.0001) levels but did not have beneficial effects on serum lipid levels compared to the control group. Moreover, the efficacy of fatty acids for treating NAFLD was full of discrepancies. Additionally, vitamin D had no significant effect on BMI, liver transaminase, and serum lipids, while whole grain could reduce ALT and AST but did not affect serum lipid levels. The current study suggests that antioxidant and probiotic/symbiotic/prebiotic supplements may be a promising regimen for NAFLD patients. However, the usage of fatty acids, vitamin D, and whole grain in clinical treatment is uncertain. Further exploration of the efficacy ranks of functional foods and dietary supplements is needed to provide a reliable basis for clinical application. https://www.crd.york.ac.uk/prospero, identifier: CRD42022351763.","meta-analysis","Frontiers in Nutrition","1","10.3389/fnut.2023.1014010","https://consensus.app/papers/functional-foods-and-dietary-supplements-in-the-wang-zhang/8ee7f5d7dec4546fabe98ef027b27f84/"
"The communication mechanism of the gut-brain axis and its effect on central nervous system diseases: A systematic review.","Gut microbiota plays a crucial role in brain function and can be targeted for treatment of central nervous system diseases.","Shengwen Lu, Qiqi Zhao, Yu Guan, Zhiwen Sun, Wenhao Li, Sifan Guo, Aihua Zhang",2024,70,"","systematic review","Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie","1","10.1016/j.biopha.2024.117207","https://consensus.app/papers/the-communication-mechanism-of-the-gutbrain-axis-and-its-lu-zhao/5f34e8631cb551e0a711497ceb1665e6/"
"Microbiota shaping — the effects of probiotics, prebiotics, and fecal microbiota transplant on cognitive functions: A systematic review","Probiotic supplementation and fecal microbiota transplant (FMT) improve cognitive function in healthy individuals and patients with neurological disorders.","S. Baldi, Tiziana Mundula, G. Nannini, A. Amedei",2021,55,"Dementia is a chronic progressive neurological disease affecting millions of people worldwide, and represents a relevant economic burden for healthcare systems. Although its pathogenesis is still unknown, recent findings have reported that a dysregulated gut-brain axis communication, a fundamental relationship mediated by several host and microbial molecules, is associated with cognitive disorders. In addition, gut microbiota manipulation reduces neuroinflammation, improving cognitive function by restoring the functional gut-brain axis. To better define the effects of probiotics, prebiotics, synbiotics, and fecal microbiota transplant (FMT) on cognitive function. We performed a literature search of human randomized clinical trials to examine the effects of the administration of probiotics, prebiotics, synbiotics, or FMT on cognition outcomes in healthy or sick people of every age, sex, and nationality. We systematically searched Embase, Medline/PubMed, Cochrane Library, central and clinicaltrials.gov databases with a combination of comprehensive terms related to cognition and gut microbiota manipulation. Then we carefully reviewed and synthesized the data by type of study design and setting, characteristics of the studied population, kind of intervention (strain type or mixture type, dosage, and frequency of administration), control treatment, inclusion and exclusion criteria, follow-up duration, and cognitive or memory outcomes. After examining the titles and abstracts, the initial literature screening identified 995 articles, but we added 23 papers in our systematic review. The analyses of these selected studies highlighted that both probiotic supplementation and FMT improved cognitive function regardless of the type and posology of administration and the adopted cognitive tests and questionnaires. We found that most of the studies conducted in healthy people showed a significant positive effect of the intervention on at least one of the performed cognitive tests. Regarding unhealthy subjects, while FMT and especially probiotic administration had multiple beneficial effects on different cognitive functions, supplementation with prebiotics did not provide any cognitive improvement. Probiotic supplementation and FMT may represent a promising strategy to restore gut eubiosis and enhance the cognitive functions of healthy people and patients with neurological disorders.","systematic review","World Journal of Gastroenterology","1","10.3748/wjg.v27.i39.6715","https://consensus.app/papers/microbiota-shaping-%E2%80%94-the-effects-of-probiotics-prebiotics-baldi-mundula/5f400bb8b6a750668084c15093fccc00/"
"Gut–Brain Axis in Mood Disorders: A Narrative Review of Neurobiological Insights and Probiotic Interventions","Probiotics show potential in regulating mood and treating anxiety and depression disorders through the gut-brain axis, but more standardized dosing and strain selection are needed for clinical therapy.","G. Rosas-Sánchez, León Jesús Germán-Ponciano, Abraham Puga-Olguín, Mario Eduardo Flores Soto, Angélica Yanet Nápoles Medina, José Luis Muñoz-Carillo, J. Rodríguez-Landa, César Soria-Fregozo",2025,3,"The gut microbiota and its interaction with the nervous system through the gut-brain axis (MGB) have been the subject of growing interest in biomedical research. It has been proposed that modulation of microbiota using probiotics could offer a promising therapeutic alternative for mood regulation and the treatment of anxiety and depression disorders. The findings indicate that several probiotic strains, such asand, have demonstrated anxiolytic and antidepressant effects in pre and clinical studies. These effects seem to be mediated by the regulation of the hypothalamic-pituitary-adrenal axis (HPA), the synthesis of neurotransmitters such as serotonin (5-HT) and Gamma-amino-butyric acid (GABA), as well as the modulation of systemic inflammation. However, the lack of standardization in dosing and strain selection, in addition to the scarcity of large-scale clinical studies, limit the applicability of these findings in clinical therapy. Additional research is required to establish standardized therapeutic protocols and better understand the role of probiotics in mental health. The aim of this narrative review is to discuss the relationship between the gut microbiota and the MGB axis in the context of anxiety and depression disorders, the underlying neurobiological mechanisms, as well as the preclinical evidence for the effect of probiotics in modulating these disorders. In this way, an exhaustive search was carried out in scientific databases including PubMed, ScienceDirect, Scopus, and Web of Science. Preclinical research evaluating the effects of different probiotic strains in animal models during chronic treatment was selected, excluding those studies that did not provide access to the full text.","systematic review","Biomedicines","1","10.3390/biomedicines13081831","https://consensus.app/papers/gut%E2%80%93brain-axis-in-mood-disorders-a-narrative-review-of-rosas-s%C3%A1nchez-germ%C3%A1n-ponciano/851681f338c857538851c351830b0ccf/"
"Modulating the Gut Microbiota to Target Neuroinflammation, Cognition and Mood: A Systematic Review of Human Studies with Relevance to Fibromyalgia","Probiotics and prebiotics show promise in reducing cognitive symptoms, pain, and neuroinflammation in fibromyalgia patients, potentially improving mood and quality of life.","G. Dipalma, G. Marinelli, L. Ferrante, Angela Di Noia, Claudio Carone, Valeria Colonna, Pierluigi Marotti, F. Inchingolo, Andrea Palermo, G. Tartaglia, M. Del Fabbro, A. Inchingolo, A. Inchingolo",2025,3,"This systematic review aims to evaluate the effectiveness of microbiota-modulating interventions (such as probiotics, prebiotics, and fecal microbiota transplantation) in reducing cognitive symptoms, pain, and neuroinflammation in human studies relevant to fibromyalgia (FM). The review will investigate the role of gut-brain axis modulation through these interventions and explore the potential therapeutic benefits for FM management. A comprehensive search was conducted in electronic databases including PubMed, Scopus, and the Cochrane Library for studies published from 1 January 2015 to 30 April 2025. Studies were eligible if they were randomized controlled trials (RCTs), pilot studies, or observational studies assessing the impact of microbiota-targeted interventions (probiotics, prebiotics, fecal microbiota transplantation) on cognitive function, pain, or neuroinflammation in patients with FM. Studies were excluded if they involved animal models, lacked relevant outcome measures, or were not peer-reviewed. Although only a subset of the included studies directly involved FM patients, all were selected for their relevance to symptom domains (e.g., pain, cognition, mood) and mechanisms (e.g., neuroinflammation, gut-brain axis dysfunction) that are central to FM. A total of 11 human studies were included in the final qualitative synthesis. Preliminary findings from the included studies suggest that microbiota-targeted interventions, particularly probiotics and prebiotics, show promise in reducing cognitive symptoms, pain, and neuroinflammation in FM patients. Improvements in mood and quality of life were also reported, indicating potential benefits for overall well-being. However, heterogeneity in study designs, sample sizes, and outcome measures limit the ability to draw definitive conclusions. This systematic review highlights the potential of microbiota modulation as a therapeutic strategy for managing FM symptoms, particularly cognitive dysfunction and neuroinflammation.","systematic review","Nutrients","1","10.3390/nu17142261","https://consensus.app/papers/modulating-the-gut-microbiota-to-target-dipalma-marinelli/c200bd65408f502b87c3d6a17dc8764c/"
"Psychosocial impact of COVID-19","COVID-19 has caused widespread psychosocial issues, including panic, anxiety, and PTSD, with frontline healthcare workers experiencing adverse psychological outcomes.","S. Dubey, Payel Biswas, R. Ghosh, Subhankar Chatterjee, M. J. Dubey, Subham Chatterjee, D. Lahiri, C. Lavie",2020,1590,"","systematic review","Diabetes & Metabolic Syndrome","1","10.1016/j.dsx.2020.05.035","https://consensus.app/papers/psychosocial-impact-of-covid19-dubey-biswas/c93893acde8f5ec9a5c6419858e65733/"
"The Gut Microbiome and Its Impact on Mood and Decision-Making: A Mechanistic and Therapeutic Review","Gut microbiota play a crucial role in shaping emotional and cognitive functions through complex neuroimmune and neuroendocrine mechanisms, and microbiome-based interventions show promise in neuropsychiatric care.","Pierluigi Diotaiuti, Francesco Misiti, Giulio Marotta, L. Falese, Giovanna Elisa Calabró, Stefania Mancone",2025,1,": The gut microbiome is increasingly recognized as a key modulator of central nervous system function through the gut-brain axis. Dysbiosis has been associated with neuropsychiatric disorders such as depression, anxiety, impulsivity, cognitive decline, and addiction. This review aims to synthesize mechanistic insights and therapeutic perspectives on how gut microbiota influence mood regulation, decision-making, and cognitive processes.: A comprehensive narrative review was conducted using peer-reviewed articles retrieved from PubMed, Scopus, and Web of Science up to August 2025. Studies were included if they explored microbiota-related effects on behavior, mood, cognition, or decision-making using human or animal models. Emphasis was placed on molecular mechanisms, microbiome-targeted therapies, and multi-omics approaches.: Evidence indicates that gut microbiota modulate neurochemical pathways involving serotonin, dopamine, GABA, and glutamate, as well as immune and endocrine axes. Microbial imbalance contributes to low-grade systemic inflammation, impaired neuroplasticity, and altered stress responses, all of which are linked to mood and cognitive disturbances. Specific microbial taxa, dietary patterns, and interventions such as probiotics, prebiotics, psychobiotics, and fecal microbiota transplantation (FMT) have shown promise in modulating these outcomes. The review highlights methodological advances including germ-free models, metagenomic profiling, and neuroimaging studies that clarify causal pathways.: Gut microbiota play a foundational role in shaping emotional and cognitive functions through complex neuroimmune and neuroendocrine mechanisms. Microbiome-based interventions represent a promising frontier in neuropsychiatric care, although further translational research is needed to define optimal therapeutic strategies and address individual variability.","systematic review","Nutrients","1","10.3390/nu17213350","https://consensus.app/papers/the-gut-microbiome-and-its-impact-on-mood-and-diotaiuti-misiti/b43e5a3c8ba354f4b14af9c205140d06/"
"Artificial Intelligence for Clinical Prediction: Exploring Key Domains and Essential Functions","AI integration in clinical prediction significantly enhances diagnostic accuracy, prognosis accuracy, personalised medicine, and patient safety, contributing to improved healthcare efficiency and effectiveness.","Mohamed Khalifa, Mona Albadawy",2024,105,"","systematic review","Computer Methods and Programs in Biomedicine Update","1","10.1016/j.cmpbup.2024.100148","https://consensus.app/papers/artificial-intelligence-for-clinical-prediction-khalifa-albadawy/d053f798cea55c1f8fc02374dec6943b/"
"Systematic review and meta-analysis of AI-based conversational agents for promoting mental health and well-being","AI-based conversational agents significantly reduce symptoms of depression and distress, but show no significant improvement in overall psychological well-being.","Han Li, Renwen Zhang, Yi-Chieh Lee, Robert E. Kraut, David C. Mohr",2023,248,"Conversational artificial intelligence (AI), particularly AI-based conversational agents (CAs), is gaining traction in mental health care. Despite their growing usage, there is a scarcity of comprehensive evaluations of their impact on mental health and well-being. This systematic review and meta-analysis aims to fill this gap by synthesizing evidence on the effectiveness of AI-based CAs in improving mental health and factors influencing their effectiveness and user experience. Twelve databases were searched for experimental studies of AI-based CAs' effects on mental illnesses and psychological well-being published before May 26, 2023. Out of 7834 records, 35 eligible studies were identified for systematic review, out of which 15 randomized controlled trials were included for meta-analysis. The meta-analysis revealed that AI-based CAs significantly reduce symptoms of depression (Hedge's g 0.64 [95% CI 0.17-1.12]) and distress (Hedge's g 0.7 [95% CI 0.18-1.22]). These effects were more pronounced in CAs that are multimodal, generative AI-based, integrated with mobile/instant messaging apps, and targeting clinical/subclinical and elderly populations. However, CA-based interventions showed no significant improvement in overall psychological well-being (Hedge's g 0.32 [95% CI -0.13 to 0.78]). User experience with AI-based CAs was largely shaped by the quality of human-AI therapeutic relationships, content engagement, and effective communication. These findings underscore the potential of AI-based CAs in addressing mental health issues. Future research should investigate the underlying mechanisms of their effectiveness, assess long-term effects across various mental health outcomes, and evaluate the safe integration of large language models (LLMs) in mental health care.","meta-analysis","NPJ Digital Medicine","1","10.1038/s41746-023-00979-5","https://consensus.app/papers/systematic-review-and-metaanalysis-of-aibased-li-zhang/89d794f015135dfcad47e74237b1cd1f/"
"Exploring the Role of Microglial Cells in the Gut–Brain Axis Communication: A Systematic Review","Gut microbiota alterations can promote microglial overactivation and neuroinflammation, while microbiota-targeted interventions can reduce inflammation and support cognitive function.","Nadia Suyin Ortiz-Samur, Akshay Kumar Vijaya, A. Burokas, Virginia Mela",2025,4,"The gut-brain axis (GBA) is a bidirectional communication system between the gastrointestinal tract and the CNS, playing a key role in neurological function, immune response, and metabolism. Microglia, the resident immune cells in the brain, are crucial regulators of neuroinflammation and synaptic plasticity. Recent studies indicate that the gut microbiota modulates microglial activity through metabolic and immune pathways, with implications for neurodegenerative, neurodevelopmental, and psychiatric disorders. However, the mechanisms underlying microbiota-microglia interactions remain unclear. Following a systematic screening of 4481 studies, 20 preclinical studies met the inclusion criteria and were reviewed in depth to assess microbiota-microglia interactions. These studies were found by searching in PubMed, Science Direct, and Google Scholar. The findings synthesize results from 20 carefully selected studies examining the impact of gut microbiota on microglial function. Experimental models, including fecal microbiota transplantation, dietary interventions, and bacterial supplementation, were analyzed. Microglial activity was assessed through immunohistochemistry, gene expression profiling, and functional assays. Most studies suggest that gut dysbiosis promotes microglial overactivation and neuroinflammation through pathways involving microbial-derived short-chain fatty acids (SCFAs), bile acids, and neuroimmune signaling cascades such as TLR4/NF-κB and the NLRP3 inflammasomes, whereas microbiota-targeted interventions reduce inflammation and support cognitive function. Despite these promising findings, inconsistencies in study methodologies and microbiota analyses limit comparability and clinical translation. This review offers a unique synthesis of studies specifically linking gut microbiota alterations to microglial states, neuroinflammatory signatures, and cognitive outcomes across diverse experimental models. It highlights the therapeutic potential of microbiota-based strategies for modulating microglial function and mitigating neuroinflammatory diseases.","systematic review","Journal of Neurochemistry","1","10.1111/jnc.70154","https://consensus.app/papers/exploring-the-role-of-microglial-cells-in-the-gut%E2%80%93brain-ortiz-samur-vijaya/28a7d034963f54f8ac3ce33f0407884a/"
"Extracellular vesicles as bioactive nanotherapeutics: An emerging paradigm for regenerative medicine","Extracellular vesicles (EVs) show promise as bioactive nanotherapeutics for regenerative medicine, offering potential tools and therapies for various organs and tissue repair.","Min Li, Fang Fang, Meng Sun, Yin-feng Zhang, Min Hu, Jinfeng Zhang",2022,88,"In recent decades, extracellular vesicles (EVs), as bioactive cell-secreted nanoparticles which are involved in various physiological and pathological processes including cell proliferation, immune regulation, angiogenesis and tissue repair, have emerged as one of the most attractive nanotherapeutics for regenerative medicine. Herein we provide a systematic review of the latest progress of EVs for regenerative applications. Firstly, we will briefly introduce the biogenesis, function and isolation technology of EVs. Then, the underlying therapeutic mechanisms of the native unmodified EVs and engineering strategies of the modified EVs as regenerative entities will be discussed. Subsequently, the main focus will be placed on the tissue repair and regeneration applications of EVs on various organs including brain, heart, bone and cartilage, liver and kidney, as well as skin. More importantly, current clinical trials of EVs for regenerative medicine will also be briefly highlighted. Finally, the future challenges and insightful perspectives of the currently developed EV-based nanotherapeutics in biomedicine will be discussed. In short, the bioactive EV-based nanotherapeutics have opened new horizons for biologists, chemists, nanoscientists, pharmacists, as well as clinicians, making possible powerful tools and therapies for regenerative medicine.","systematic review","Theranostics","1","10.7150/thno.72812","https://consensus.app/papers/extracellular-vesicles-as-bioactive-nanotherapeutics-an-li-fang/0639d01d6edf562eaa098957c11ad677/"
